ID_PO,MAPO,TRANGTHAI,NGAYPO,MINCODEPGH,LIENHE,NGAYGUIHANGDK,LOAIHINHNHAPKHO,GHICHU,DIACHIGIAOHANG,TONGTIEN,MA_MHVH,MAKHO,ID_NBH
4172,22703308,1,2/13/2020 10:45,2.13E+11,Ray,2/13/2020 14:45,Nhập kho trực tiếp,W5IP2XDMTMGZ78Y2OR7Y4RLCX261Z3,120 Phan Xích Long P3 Quận Bình Thạnh,16872000,MHVH001   ,KHO001    ,54
4173,32989532,0,2/13/2020 11:00,2.87E+12,Chavez,2/13/2020 15:00,Nhập kho trực tiếp,FKN4N1BN9BY1R7TRR7HRR7X95K5SZRBMQA,120 Phan Xích Long P3 Quận Bình Thạnh,13362000,MHVH005   ,KHO009    ,2775
4174,5073412,0,2/13/2020 11:15,4.31E+12,Flores,2/13/2020 15:15,Nhập kho trực tiếp,EK3A0D4YN5PU54BFUIBK7NDZ3WINIZCAG5E7NWGEN993FQ0O,"73A ĐƯỜNG SỐ 5,P.BÌNH HƯNG HÒA,Q. BÌNH TÂN,TP. HCM",7696000,MHVH001   ,KHO002    ,2972
4175,28762660,1,2/13/2020 11:30,8.88E+10,Hess,2/13/2020 15:30,Nhập kho trực tiếp,CG3FPUR7463UGFNTF,"16 Đường D2,Phường 25,Q.Bình Thạnh, Tp.hcm",730000,MHVH005   ,KHO009    ,9475
4176,84567295,0,2/13/2020 11:45,4.33E+12,Stark,2/13/2020 15:45,Nhập kho trực tiếp,ZP4RY2XXYD9JDWUZ6J8UQBNZIPDJ6TLA,"233đường Trục, P.13, Q. BìnhThạnh",20259000,MHVH001   ,KHO001    ,4090
4177,12165976,1,2/13/2020 12:00,4.74E+12,Shannon,2/13/2020 16:00,Nhập kho trực tiếp,C0YJKI1ISWDXLT7ZG94LKMO2488ODQ4SZJ0WVGL06CYF92XW6J,"212 Nguyễn Văn Lượng, P.17, Q.Gò Vấp",9904000,MHVH002   ,KHO004    ,9142
4178,89043235,0,2/13/2020 12:15,6.80E+12,Decker,2/13/2020 16:15,Nhập kho trực tiếp,KHOFQCWEBAC51R,"68 Nguyễn Huệ, P. Bến Nghé, Quận",4776000,MHVH002   ,KHO003    ,7997
4179,26697722,0,2/13/2020 12:30,7.76E+12,Russell,2/13/2020 16:30,Nhập kho trực tiếp,Y2SA40O3E8O8S2BBIT1KB,"159 NGUYEN THUONG HIEN, P6, BINH THANH, HCM",8905000,MHVH005   ,KHO009    ,92
4180,7415073,0,2/13/2020 12:45,6.32E+12,Sims,2/13/2020 16:45,Nhập kho trực tiếp,3AJZ19QT7WNO3U4VFOWD96233C0YUB079NY,"233đường Trục, P.13, Q. BìnhThạnh",669000,MHVH002   ,KHO004    ,2322
4181,25503891,0,2/13/2020 13:00,7.00E+12,Cummings,2/13/2020 17:00,Nhập kho trực tiếp,R4ZEDL0RK3YG7NDCOX1X8FVO9,"35 NGUYỄN KIỆM , P.3 , Q. GÒVẤP, TP.HCM",19012000,MHVH004   ,KHO006    ,4268
4182,19476273,0,2/13/2020 13:15,4.97E+12,Mayo,2/13/2020 17:15,Nhập kho trực tiếp,ZVVGEGWM3BO,"649/6 Điện Biên Phủ, P.25, Q.Bình Thạnh, Tp.HCM",1607000,MHVH003   ,KHO005    ,470
4183,99311628,0,2/13/2020 13:30,3.53E+11,Blackwell,2/13/2020 17:30,Nhập kho trực tiếp,ZO5AIZEJR6YOJBM19B8B4LL5V4,"37/5 HUỲNH MẪN ĐẠT, P.19, Q.BÌNH THẠNH, HCM",23064000,MHVH001   ,KHO002    ,724
4184,14026453,1,2/13/2020 13:45,8.93E+12,Atkinson,2/13/2020 17:45,Nhập kho trực tiếp,IKKJ2N6YCRXWW9Q,"482A Nơ Trang Long,BÌNH THẠNH,TP.HCM",2341000,MHVH003   ,KHO005    ,1927
4185,45538455,1,2/13/2020 14:00,6.48E+12,Harper,2/13/2020 18:00,Nhập kho trực tiếp,SX7X2TUCS2DCD30EEAWZ7NV1CDAACEC1ELS7O7MOP7R09TK9QI,"41 Tên Lửa, P. Bình Trị Đông B, Q. Bình Tân,",12047000,MHVH003   ,KHO005    ,2986
4186,96681689,1,2/13/2020 14:15,1.11E+12,Rivas,2/13/2020 18:15,Nhập kho trực tiếp,LDRT516KPJK0EPBXSASQ7O79,"106/3 Nguyễn Thị Triệu, thị trấn Củ Chi, Tp.HCM",17754000,MHVH001   ,KHO001    ,8309
4187,48044557,1,2/13/2020 14:30,9.01E+12,Berg,2/13/2020 18:30,Nhập kho trực tiếp,,"41 Tên Lửa, P. Bình Trị Đông B, Q. Bình Tân,",8650000,MHVH002   ,KHO003    ,3262
4188,14738842,1,2/13/2020 14:45,8.20E+12,Huerta,2/13/2020 18:45,Nhập kho trực tiếp,VRIT0,"159 NGUYEN THUONG HIEN, P6, BINH THANH, HCM",4228000,MHVH002   ,KHO003    ,7903
4189,34488264,0,2/13/2020 15:00,4.44E+12,Diaz,2/13/2020 19:00,Nhập kho trực tiếp,TVRNNSM6IMX447CAXWRYXS,07 Quang Trung – P11 – Q.Gò Vấp– TP.HCM,4200000,MHVH002   ,KHO004    ,3556
4190,60653970,1,2/13/2020 15:15,5.31E+12,Lozano,2/13/2020 19:15,Nhập kho trực tiếp,X5HT95E2VI06IYN90NM7LR25SJLTM12M1LT,"130Điện Biên Phủ,Phường 17,BÌNH THẠNH,TP.HCM",5088000,MHVH004   ,KHO008    ,8308
4191,95128824,1,2/13/2020 15:30,6.04E+12,Sherman,2/13/2020 19:30,Nhập kho trực tiếp,6YD03K1M30UCAMRBALP63C1QK,"469 HƯƠNG LỘ 2, P.BÌNH TRỊ ĐÔNG,Q.BÌNH TÂN,TP. HCM",9940000,MHVH002   ,KHO003    ,2457
4192,45585701,1,2/13/2020 15:45,7.50E+12,Solis,2/13/2020 19:45,Nhập kho trực tiếp,FUGE5X4531AL30PG1RO8,"924 Nguyễn Kiệm, P. 03, Q. GòVấp, TP. HCM",4899000,MHVH002   ,KHO004    ,961
4193,28652524,0,2/13/2020 16:00,9.30E+11,Hartman,2/13/2020 20:00,Nhập kho trực tiếp,09RBGVNEUWNGI465PVX74IP,"469 HƯƠNG LỘ 2, P.BÌNH TRỊ ĐÔNG,Q.BÌNH TÂN,TP. HCM",17469000,MHVH004   ,KHO007    ,5256
4194,25825352,0,2/13/2020 16:15,8.18E+12,Hoffman,2/13/2020 20:15,Nhập kho trực tiếp,PHPGMA91B2FKP3P2HQ95N5LVIACWQ1EHJQMY56SJML4FPLGM5,"482A Nơ Trang Long,BÌNH THẠNH,TP.HCM",26280000,MHVH004   ,KHO006    ,408
4195,16114320,0,2/13/2020 16:30,4.41E+12,Castillo,2/13/2020 20:30,Nhập kho trực tiếp,PD9KDJ,"35 Nguyễn Trung Trực, P.5, Q. Bình Thạnh",2485000,MHVH002   ,KHO004    ,8755
4196,42323552,0,2/13/2020 16:45,8.26E+12,Shepard,2/13/2020 20:45,Nhập kho trực tiếp,TXCYDB,"16 Đường D2,Phường 25,Q.Bình Thạnh, Tp.hcm",501000,MHVH003   ,KHO005    ,2641
4197,32043136,1,2/13/2020 17:00,7.44E+12,Cole,2/13/2020 21:00,Nhập kho trực tiếp,NX1ZGQWAYPI2056WUQRVB17YC23C8GL99USR,"l91Nguyễn Hữu Cảnh, P22, Q.Bình Thạnh",14844000,MHVH005   ,KHO009    ,8427
4198,86031161,1,2/13/2020 17:15,1.12E+12,Mccarty,2/13/2020 21:15,Nhập kho trực tiếp,H5FZFEK2BIPM0H8MGYMP2,"530A Phạm Văn Bạch,P12 , Q Gò Vấp, TP.HCM",11934000,MHVH004   ,KHO006    ,1050
4199,40633006,1,2/13/2020 17:30,5.67E+12,Oliver,2/13/2020 21:30,Nhập kho trực tiếp,DNJ1I49S5DECCKBVWMN,"37/5 HUỲNH MẪN ĐẠT, P.19, Q.BÌNH THẠNH, HCM",8694000,MHVH002   ,KHO003    ,815
4200,12870016,1,2/13/2020 17:45,3.34E+12,Khan,2/13/2020 21:45,Nhập kho trực tiếp,1JDP,"924 Nguyễn Kiệm, P. 03, Q. GòVấp, TP. HCM",15210000,MHVH002   ,KHO003    ,3361
4201,13639435,0,2/13/2020 18:00,9.05E+12,Grant,2/13/2020 22:00,Nhập kho trực tiếp,YCNTW61IVRRFDWGTJDC7O4NAK1Z25KUAUTKRLY9,"130Điện Biên Phủ,Phường 17,BÌNH THẠNH,TP.HCM",4858000,MHVH002   ,KHO003    ,6471
4202,48930736,0,2/13/2020 18:15,1.83E+12,Hansen,2/13/2020 22:15,Nhập kho trực tiếp,DTHTKFJQ73I60HJTPC9V6ZDAXHLJCP7L35UVMUQ4,"29PHẠM VĂN ĐỒNG,PHƯỜNG 13,Q. BÌNH THẠNH,TP. HCM",6072000,MHVH002   ,KHO004    ,5491
4203,65713030,1,2/13/2020 18:30,2.36E+12,Monroe,2/13/2020 22:30,Nhập kho trực tiếp,9V12N9CAQ18OE1DG7V2U0EIVX,"NGUYỄN VĂN LINH, BÌNHCHÁNH, TP. HCM",3230000,MHVH004   ,KHO007    ,2833
4204,19230162,1,2/13/2020 18:45,3.39E+12,Jefferson,2/13/2020 22:45,Nhập kho trực tiếp,VMN6UM4DW4B79798LNYWP4GFFYNAHVC55KEPMJ7MJ04940,"29PHẠM VĂN ĐỒNG,PHƯỜNG 13,Q. BÌNH THẠNH,TP. HCM",343000,MHVH001   ,KHO002    ,974
4205,28087003,1,2/13/2020 19:00,3.22E+12,Arias,2/13/2020 23:00,Nhập kho trực tiếp,UKRSUX0DR68RVZUW1R5,"46/33 Đ18,P Bình Hưng Hòa,QBình Tân,Tp.HCM",2781000,MHVH004   ,KHO006    ,4107
4206,56037012,0,2/13/2020 19:15,7.49E+12,Cain,2/13/2020 23:15,Nhập kho trực tiếp,OTKL1FCCOZ7AECTQP2H847MJESBMP42IZYX005RFKOORYYCI,07 Quang Trung – P11 – Q.Gò Vấp– TP.HCM,7290000,MHVH001   ,KHO001    ,8280
4207,6096769,1,2/13/2020 19:30,6.92E+12,Mora,2/13/2020 23:30,Nhập kho trực tiếp,46Y9WWH70794PNKWOBGFSPJB2OGJUKFFSGLY4921FT,"159 NGUYEN THUONG HIEN, P6, BINH THANH, HCM",999000,MHVH004   ,KHO006    ,1425
4208,3895379,1,2/13/2020 19:45,1.29E+12,Blanchard,2/13/2020 23:45,Nhập kho trực tiếp,,"530A Phạm Văn Bạch,P12 , Q Gò Vấp, TP.HCM",1256000,MHVH001   ,KHO001    ,2730
4209,53516331,0,2/13/2020 20:00,5.91E+12,Fry,2/14/2020 0:00,Nhập kho trực tiếp,HAU,"41 Tên Lửa, P. Bình Trị Đông B, Q. Bình Tân,",1013000,MHVH005   ,KHO009    ,8729
4210,48328316,1,2/13/2020 20:15,6.22E+12,Robertson,2/14/2020 0:15,Nhập kho trực tiếp,4VANW3DEMN68GYCGRTB81MSF8EZYPLTSTFEZASJP36BH2ULHG,120 Phan Xích Long P3 Quận Bình Thạnh,1864000,MHVH001   ,KHO001    ,1231
4211,16727595,1,2/13/2020 20:30,4.19E+12,Richard,2/14/2020 0:30,Nhập kho trực tiếp,5OYLZH2UEH3EO0TEF1JC5YA,"46/33 Đ18,P Bình Hưng Hòa,QBình Tân,Tp.HCM",7605000,MHVH005   ,KHO008    ,8776
4212,654016,0,2/13/2020 20:45,8.87E+12,Price,2/14/2020 0:45,Nhập kho trực tiếp,5VABDETIH6F5T7FXXF,"106/3 Nguyễn Thị Triệu, thị trấn Củ Chi, Tp.HCM",488000,MHVH003   ,KHO005    ,4470
4213,68072587,0,2/13/2020 21:00,4.33E+12,Shepard,2/14/2020 1:00,Nhập kho trực tiếp,2LOHANOEKX4D7EBG37RH0NLWIKOK7L,"37/5 HUỲNH MẪN ĐẠT, P.19, Q.BÌNH THẠNH, HCM",497000,MHVH005   ,KHO009    ,5499
4214,82984542,0,2/13/2020 21:15,3.74E+12,Peterson,2/14/2020 1:15,Nhập kho trực tiếp,FQK71HE0OOZ9KDS8QIR,"50/12A ĐINH TIÊN HOÀNG, P1, Q. BÌNH THẠNH, TP. HCM",2626000,MHVH002   ,KHO004    ,7996
4215,67222955,1,2/13/2020 21:30,1.09E+12,Parrish,2/14/2020 1:30,Nhập kho trực tiếp,P5YDE0RYPY37ZBONM6AYP63S1E0IPBX2G,"68 Nguyễn Huệ, P. Bến Nghé, Quận",12128000,MHVH001   ,KHO002    ,7781
4216,90860216,1,2/13/2020 21:45,8.56E+12,Copeland,2/14/2020 1:45,Nhập kho trực tiếp,WAS7T1QFAPKSA9P5MK7TMJ25CZZ88D11QQEEVF,"130Điện Biên Phủ,Phường 17,BÌNH THẠNH,TP.HCM",1448000,MHVH004   ,KHO007    ,9354
4217,62395601,1,2/13/2020 22:00,3.18E+12,Delgado,2/14/2020 2:00,Nhập kho trực tiếp,989WD794RTKPCUNLD7MUU1H6WNJ1JUBA7,"233đường Trục, P.13, Q. BìnhThạnh",3840000,MHVH004   ,KHO008    ,145
4218,72220302,1,2/13/2020 22:15,9.68E+12,Lowery,2/14/2020 2:15,Nhập kho trực tiếp,YKDMOX3U7FOOO634168KH7Q2ZQO7LXH9H4W28QI,120 Phan Xích Long P3 Quận Bình Thạnh,5430000,MHVH005   ,KHO008    ,8947
4219,82867511,0,2/13/2020 22:30,3.47E+12,Pittman,2/14/2020 2:30,Nhập kho trực tiếp,R0T2I7ZCYFS41MQ,"482A Nơ Trang Long,BÌNH THẠNH,TP.HCM",3468000,MHVH001   ,KHO001    ,9225
4220,51003354,0,2/13/2020 22:45,3.15E+12,Flowers,2/14/2020 2:45,Nhập kho trực tiếp,UANY9V9AYF7KA,"469 HƯƠNG LỘ 2, P.BÌNH TRỊ ĐÔNG,Q.BÌNH TÂN,TP. HCM",18140000,MHVH001   ,KHO001    ,7093
4221,3617125,1,2/13/2020 23:00,3.13E+12,Farrell,2/14/2020 3:00,Nhập kho trực tiếp,VBOJTHENKSRC954C7UE67Y3JFVQJ430F1XKHGIT8C6PU7WL35,"649/6 Điện Biên Phủ, P.25, Q.Bình Thạnh, Tp.HCM",3185000,MHVH001   ,KHO001    ,1684
4222,73118820,0,2/13/2020 23:15,7.04E+12,Solomon,2/14/2020 3:15,Nhập kho trực tiếp,7C63TX843XQUJHRBACLN,"35 NGUYỄN KIỆM , P.3 , Q. GÒVẤP, TP.HCM",17094000,MHVH002   ,KHO003    ,26
4223,47109996,1,2/13/2020 23:30,7.93E+12,Leblanc,2/14/2020 3:30,Nhập kho trực tiếp,P15U0,"NGUYỄN VĂN LINH, BÌNHCHÁNH, TP. HCM",6735000,MHVH002   ,KHO004    ,4134
4224,92576718,0,2/13/2020 23:45,4.55E+12,Lawson,2/14/2020 3:45,Nhập kho trực tiếp,8CJ9MDIVO9Y3M9CEVHHN73VM9IHPHA09SOZRKO,"156 pAn Lạc A, QBình Tân, TpHCM",2034000,MHVH005   ,KHO009    ,8677
4225,74681402,0,2/14/2020 0:00,6.38E+12,Fleming,2/14/2020 4:00,Nhập kho trực tiếp,H0M32C8YEJB6NDD15GW04WTDD8OBY9KT7D0NLZS90J266,"745/224 Quang Trung, p12, q Gò Vấp, Tp. HCM",8725000,MHVH001   ,KHO001    ,3346
4226,18987276,0,2/14/2020 0:15,1.11E+12,Liu,2/14/2020 4:15,Nhập kho trực tiếp,DWFMUBNN0K78QUNX05YHY9DPG6NNZKTM78USWBE95JDF,"159 NGUYEN THUONG HIEN, P6, BINH THANH, HCM",160000,MHVH005   ,KHO008    ,7249
4227,33801259,0,2/14/2020 0:30,5.32E+12,Gaines,2/14/2020 4:30,Nhập kho trực tiếp,D9YL3JX7O53JP6ON0OFRK0HZV0O,"924 Nguyễn Kiệm, P. 03, Q. GòVấp, TP. HCM",507000,MHVH001   ,KHO002    ,1242
4228,89601875,0,2/14/2020 0:45,4.94E+12,Bray,2/14/2020 4:45,Nhập kho trực tiếp,PCFWY93WP1W0V,"l91Nguyễn Hữu Cảnh, P22, Q.Bình Thạnh",215000,MHVH004   ,KHO006    ,8078
4229,10788010,0,2/14/2020 1:00,8.67E+12,Cantrell,2/14/2020 5:00,Nhập kho trực tiếp,I2Q965QM4VXNWCRYQ2V7ICQ7KG3RX,"NGUYỄN VĂN LINH, BÌNHCHÁNH, TP. HCM",7059000,MHVH004   ,KHO007    ,6980
4230,60311346,0,2/14/2020 1:15,3.72E+12,Roach,2/14/2020 5:15,Nhập kho trực tiếp,,"482A Nơ Trang Long,BÌNH THẠNH,TP.HCM",11336000,MHVH003   ,KHO006    ,1688
4231,10917078,0,2/14/2020 1:30,6.53E+12,Melton,2/14/2020 5:30,Nhập kho trực tiếp,FV4HE8MUJZ2,"35 NGUYỄN KIỆM , P.3 , Q. GÒVẤP, TP.HCM",17274000,MHVH003   ,KHO004    ,5108
4232,11772417,0,2/14/2020 1:45,3.99E+12,Shepard,2/14/2020 5:45,Nhập kho trực tiếp,KYACQ5QAU5OX6CJOQ1ZO53IRRUCP47C7F459A3CL,"29PHẠM VĂN ĐỒNG,PHƯỜNG 13,Q. BÌNH THẠNH,TP. HCM",2388000,MHVH002   ,KHO004    ,6353
4233,73680671,0,2/14/2020 2:00,9.43E+12,Nunez,2/14/2020 6:00,Nhập kho trực tiếp,OXA77B2PX4H0E2HFIKWS16MSHI169DMODHG58KKJ9,"156 pAn Lạc A, QBình Tân, TpHCM",3894000,MHVH004   ,KHO006    ,1448
4234,29676292,1,2/14/2020 2:15,2.64E+12,Wolf,2/14/2020 6:15,Nhập kho trực tiếp,63U602OTRIGS5HBHPP9WFKHTNWLB6Y0DJ00IYBHZHFM48KCYUR,07 Quang Trung – P11 – Q.Gò Vấp– TP.HCM,8950000,MHVH001   ,KHO001    ,4384
4235,8113075,0,2/14/2020 2:30,9.74E+12,Peterson,2/14/2020 6:30,Nhập kho trực tiếp,V9DKMM,"482A Nơ Trang Long,BÌNH THẠNH,TP.HCM",373000,MHVH002   ,KHO004    ,1914
4236,12579001,1,2/14/2020 2:45,8.83E+12,Weaver,2/14/2020 6:45,Nhập kho trực tiếp,I4GCNTI395HTIE79EZXDL3JMHF3435FEVXSCI5SSL4A7H08GN,07 Quang Trung – P11 – Q.Gò Vấp– TP.HCM,16264000,MHVH001   ,KHO002    ,3726
4237,69845778,0,2/14/2020 3:00,7.84E+12,Singh,2/14/2020 7:00,Nhập kho trực tiếp,ZLO8GFKTU7QD04P2XLLVQ964RGSC5G7MG35UQNGCRPAL2746IE,"50/12A ĐINH TIÊN HOÀNG, P1, Q. BÌNH THẠNH, TP. HCM",15939000,MHVH003   ,KHO006    ,7311
4238,62738224,1,2/14/2020 3:15,7.74E+12,Gray,2/14/2020 7:15,Nhập kho trực tiếp,MUS9QEJHZN8OEZ3WWYUCA4931YL1JBMUQDKROTFG65GPJ,"68 Nguyễn Huệ, P. Bến Nghé, Quận",5327000,MHVH005   ,KHO009    ,2642
4239,17419341,1,2/14/2020 3:30,3.89E+12,Hurley,2/14/2020 7:30,Nhập kho trực tiếp,WLZB77N2THLO7RSHXO0DY0EC82ID64NJJ12Z283E7NJ35ZMONO,"29PHẠM VĂN ĐỒNG,PHƯỜNG 13,Q. BÌNH THẠNH,TP. HCM",5076000,MHVH002   ,KHO004    ,5915
4240,72289427,1,2/14/2020 3:45,5.14E+12,Santana,2/14/2020 7:45,Nhập kho trực tiếp,SO61V6M25O9VPT156OTFOKL6AHB69GUQHVVUDZ,"168A, Đường D2, P25, Q. Bình Thạnh, Tp. HCM",7014000,MHVH004   ,KHO007    ,6060
4241,46245139,1,2/14/2020 4:00,9.62E+12,Peck,2/14/2020 8:00,Nhập kho trực tiếp,SG6YQXRU93UFZU9K830QEVFTOUJETY7R6G0YHLV9,"37/5 HUỲNH MẪN ĐẠT, P.19, Q.BÌNH THẠNH, HCM",1746000,MHVH002   ,KHO004    ,825
4242,67173843,0,2/14/2020 4:15,2.12E+12,Reilly,2/14/2020 8:15,Nhập kho trực tiếp,M23E0UV8BMRD8TX0D9VDD0BW,"159 NGUYEN THUONG HIEN, P6, BINH THANH, HCM",2860000,MHVH002   ,KHO003    ,7494
4243,65480341,0,2/14/2020 4:30,1.43E+12,Ellis,2/14/2020 8:30,Nhập kho trực tiếp,8ITA2N7Q8RTCEOZN5ICFEYN3Y4BZV5LR6CRB2X8ZKM024NY,"68 Nguyễn Huệ, P. Bến Nghé, Quận",19047000,MHVH004   ,KHO006    ,6444
4244,82834718,0,2/14/2020 4:45,8.24E+12,Dickson,2/14/2020 8:45,Nhập kho trực tiếp,WQ7IYHNAVQCYB7V25261,"649/6 Điện Biên Phủ, P.25, Q.Bình Thạnh, Tp.HCM",2624000,MHVH005   ,KHO009    ,7168
4245,86491013,0,2/14/2020 5:00,8.91E+12,Wagner,2/14/2020 9:00,Nhập kho trực tiếp,NL8A,"233đường Trục, P.13, Q. BìnhThạnh",3031000,MHVH004   ,KHO007    ,3835
4246,99746115,1,2/14/2020 5:15,7.68E+12,Terry,2/14/2020 9:15,Nhập kho trực tiếp,USXLZB5P35X3SPOGGCLANCQXW2HXP84Z7,"37/5 HUỲNH MẪN ĐẠT, P.19, Q.BÌNH THẠNH, HCM",2445000,MHVH002   ,KHO003    ,5770
4247,39930331,0,2/14/2020 5:30,7.36E+12,Small,2/14/2020 9:30,Nhập kho trực tiếp,MVCAR1SL3Q519GCF78M,"159 NGUYEN THUONG HIEN, P6, BINH THANH, HCM",2566000,MHVH002   ,KHO003    ,377
4248,67841249,1,2/14/2020 5:45,4.85E+12,Francis,2/14/2020 9:45,Nhập kho trực tiếp,,120 Phan Xích Long P3 Quận Bình Thạnh,896000,MHVH003   ,KHO006    ,8326
4249,82899036,0,2/14/2020 6:00,6.33E+11,Houston,2/14/2020 10:00,Nhập kho trực tiếp,I10OWT80V0XV53T,"35 NGUYỄN KIỆM , P.3 , Q. GÒVẤP, TP.HCM",1318000,MHVH004   ,KHO008    ,8333
4250,12588080,0,2/14/2020 6:15,5.45E+12,Combs,2/14/2020 10:15,Nhập kho trực tiếp,5LKH290SUS0K90WD7X4UCLU7KK7P754DJB1N1IM808T4S,"29PHẠM VĂN ĐỒNG,PHƯỜNG 13,Q. BÌNH THẠNH,TP. HCM",3520000,MHVH003   ,KHO005    ,1167
4251,23992990,1,2/14/2020 6:30,5.62E+12,Fuentes,2/14/2020 10:30,Nhập kho trực tiếp,RV4KO8YYRJQDXH1AK,"37/5 HUỲNH MẪN ĐẠT, P.19, Q.BÌNH THẠNH, HCM",2717000,MHVH003   ,KHO005    ,5654
4252,40650328,0,2/14/2020 6:45,4.77E+12,Robbins,2/14/2020 10:45,Nhập kho trực tiếp,ON0XY8BPBVT4RQE,"156 pAn Lạc A, QBình Tân, TpHCM",14750000,MHVH002   ,KHO004    ,8311
4253,15502381,1,2/14/2020 7:00,1.78E+11,Nunez,2/14/2020 11:00,Nhập kho trực tiếp,TCLN,"530A Phạm Văn Bạch,P12 , Q Gò Vấp, TP.HCM",2718000,MHVH002   ,KHO003    ,5464
4254,9540866,1,2/14/2020 7:15,4.27E+12,Mcclain,2/14/2020 11:15,Nhập kho trực tiếp,VELJHWOK57PN5G5MTWV9YX34N,"106/3 Nguyễn Thị Triệu, thị trấn Củ Chi, Tp.HCM",8164000,MHVH001   ,KHO001    ,1634
4255,48472967,1,2/14/2020 7:30,3.00E+11,Bailey,2/14/2020 11:30,Nhập kho trực tiếp,0Y0NOPX6S8F,"68 Nguyễn Huệ, P. Bến Nghé, Quận",2862000,MHVH003   ,KHO004    ,2351
4256,11391782,1,2/14/2020 7:45,8.44E+12,Bowers,2/14/2020 11:45,Nhập kho trực tiếp,GCM45O4GM989ZGPEJYBGWPVQKHI0QYN,"37/5 HUỲNH MẪN ĐẠT, P.19, Q.BÌNH THẠNH, HCM",10660000,MHVH002   ,KHO004    ,9677
4257,59686222,1,2/14/2020 8:00,1.31E+11,Hodges,2/14/2020 12:00,Nhập kho trực tiếp,7FF,"400/16 Xô Viết Nghệ Tĩnh , P.25, Q. Bình Thạnh",10440000,MHVH004   ,KHO006    ,702
4258,61725155,0,2/14/2020 8:15,6.29E+12,Steele,2/14/2020 12:15,Nhập kho trực tiếp,MTRF065QPQO8ZJNTXZHQGWK,"469 HƯƠNG LỘ 2, P.BÌNH TRỊ ĐÔNG,Q.BÌNH TÂN,TP. HCM",755000,MHVH005   ,KHO009    ,3359
4259,18341638,0,2/14/2020 8:30,5.87E+12,Lucas,2/14/2020 12:30,Nhập kho trực tiếp,63QOMB2K06RQ7VF,120 Phan Xích Long P3 Quận Bình Thạnh,7920000,MHVH004   ,KHO006    ,2290
4260,82413325,1,2/14/2020 8:45,6.78E+11,Olson,2/14/2020 12:45,Nhập kho trực tiếp,K40TT907BUZ7XP,"C6/28 Phạm Hùng, Ấp 4A,Bình Hưng,Bình Chánh,TP.HCM",10320000,MHVH003   ,KHO005    ,9882
4261,75249166,1,2/14/2020 9:00,3.00E+12,Ho,2/14/2020 13:00,Nhập kho trực tiếp,P829XGH4DO38TRXL1KS6BVRVW3JCRBVMA21H5MI92ZM5P0,"233đường Trục, P.13, Q. BìnhThạnh",1820000,MHVH001   ,KHO001    ,2886
4262,38851088,1,2/14/2020 9:15,8.94E+12,Fry,2/14/2020 13:15,Nhập kho trực tiếp,FE8YM5IRTG6CTW4D1SHXQPFGE2I3B8M6WV3YJD8G,"NGUYỄN VĂN LINH, BÌNHCHÁNH, TP. HCM",828000,MHVH004   ,KHO006    ,3199
4263,43413752,1,2/14/2020 9:30,7.79E+12,Haas,2/14/2020 13:30,Nhập kho trực tiếp,B70YAOCYMK,"73A ĐƯỜNG SỐ 5,P.BÌNH HƯNG HÒA,Q. BÌNH TÂN,TP. HCM",1506000,MHVH004   ,KHO007    ,315
4264,30817711,0,2/14/2020 9:45,5.90E+12,Alvarez,2/14/2020 13:45,Nhập kho trực tiếp,82GQYRJKNEFKU0GYS5TOK05FHEI4D55PN,"41 Tên Lửa, P. Bình Trị Đông B, Q. Bình Tân,",2511000,MHVH004   ,KHO007    ,9784
4265,78698256,1,2/14/2020 10:00,8.39E+12,Velasquez,2/14/2020 14:00,Nhập kho trực tiếp,YTED0RTNTDVM6YUQKSTWS7X18K9F6H8QXK1N,"530A Phạm Văn Bạch,P12 , Q Gò Vấp, TP.HCM",2170000,MHVH003   ,KHO005    ,2949
4266,11838880,1,2/14/2020 10:15,2.32E+12,Mc Lean,2/14/2020 14:15,Nhập kho trực tiếp,E52VW6RJU7JANLDWRHQVD5F,"156 pAn Lạc A, QBình Tân, TpHCM",6543000,MHVH005   ,KHO009    ,5612
4267,75849277,1,2/14/2020 10:30,6.16E+12,Ho,2/14/2020 14:30,Nhập kho trực tiếp,DGC54PMW675MQ1V16HDCQ5JWV,"924 Nguyễn Kiệm, P. 03, Q. GòVấp, TP. HCM",494000,MHVH001   ,KHO001    ,177
4268,75693866,1,2/14/2020 10:45,4.99E+12,O'Connor,2/14/2020 14:45,Nhập kho trực tiếp,52BR59Q,"530A Phạm Văn Bạch,P12 , Q Gò Vấp, TP.HCM",1659000,MHVH005   ,KHO009    ,1017
4269,58743962,0,2/14/2020 11:00,3.53E+12,Smith,2/14/2020 15:00,Nhập kho trực tiếp,HFUMF4LN3GGQ5QMOPVR3R8,120 Phan Xích Long P3 Quận Bình Thạnh,12890000,MHVH002   ,KHO003    ,9752
4270,91064269,0,2/14/2020 11:15,4.94E+12,Frank,2/14/2020 15:15,Nhập kho trực tiếp,G99,"530A Phạm Văn Bạch,P12 , Q Gò Vấp, TP.HCM",14830000,MHVH003   ,KHO005    ,3788
4271,63398434,0,2/14/2020 11:30,2.92E+12,Rose,2/14/2020 15:30,Nhập kho trực tiếp,JKF1VW6KF7J29Q213F4PFF,07 Quang Trung – P11 – Q.Gò Vấp– TP.HCM,16504000,MHVH005   ,KHO009    ,5078
